Graph Name,No of sources of Evidences,Controller,Average-Case Controller to Controller
USCARRIER.GRAPHML,3,57,19
USCARRIER.GRAPHML,3,57,91
USCARRIER.GRAPHML,3,57,4
USCARRIER.GRAPHML,3,15,26
USCARRIER.GRAPHML,3,15,61
USCARRIER.GRAPHML,3,15,57
USCARRIER.GRAPHML,3,15,106
USCARRIER.GRAPHML,3,15,36
USCARRIER.GRAPHML,3,15,51
USCARRIER.GRAPHML,3,15,7
USCARRIER.GRAPHML,3,15,6
USCARRIER.GRAPHML,3,15,76
USCARRIER.GRAPHML,3,15,24
USCARRIER.GRAPHML,3,15,50
USCARRIER.GRAPHML,3,15,30
USCARRIER.GRAPHML,3,15,32
USCARRIER.GRAPHML,3,15,34
USCARRIER.GRAPHML,3,15,109
USCARRIER.GRAPHML,3,15,16
USCARRIER.GRAPHML,3,15,69
USCARRIER.GRAPHML,3,15,103
USCARRIER.GRAPHML,3,15,86
USCARRIER.GRAPHML,3,15,52
USCARRIER.GRAPHML,3,15,77
USCARRIER.GRAPHML,3,15,53
USCARRIER.GRAPHML,3,15,133
USCARRIER.GRAPHML,3,15,39
USCARRIER.GRAPHML,3,15,119
USCARRIER.GRAPHML,3,15,2
USCARRIER.GRAPHML,3,15,46
USCARRIER.GRAPHML,3,15,19
USCARRIER.GRAPHML,3,15,91
USCARRIER.GRAPHML,3,15,4
USCARRIER.GRAPHML,3,77,26
USCARRIER.GRAPHML,3,77,61
USCARRIER.GRAPHML,3,77,57
USCARRIER.GRAPHML,3,77,106
USCARRIER.GRAPHML,3,77,36
USCARRIER.GRAPHML,3,77,51
USCARRIER.GRAPHML,3,77,7
USCARRIER.GRAPHML,3,77,15
USCARRIER.GRAPHML,3,77,6
USCARRIER.GRAPHML,3,77,76
USCARRIER.GRAPHML,3,77,24
USCARRIER.GRAPHML,3,77,50
USCARRIER.GRAPHML,3,77,30
USCARRIER.GRAPHML,3,77,32
USCARRIER.GRAPHML,3,77,34
USCARRIER.GRAPHML,3,77,109
USCARRIER.GRAPHML,3,77,16
USCARRIER.GRAPHML,3,77,69
USCARRIER.GRAPHML,3,77,103
USCARRIER.GRAPHML,3,77,86
USCARRIER.GRAPHML,3,77,52
USCARRIER.GRAPHML,3,77,53
USCARRIER.GRAPHML,3,77,133
USCARRIER.GRAPHML,3,77,39
USCARRIER.GRAPHML,3,77,119
USCARRIER.GRAPHML,3,77,2
USCARRIER.GRAPHML,3,77,46
USCARRIER.GRAPHML,3,77,19
USCARRIER.GRAPHML,3,77,91
USCARRIER.GRAPHML,3,77,4
USCARRIER.GRAPHML,3,109,26
USCARRIER.GRAPHML,3,109,61
USCARRIER.GRAPHML,3,109,57
USCARRIER.GRAPHML,3,109,106
USCARRIER.GRAPHML,3,109,36
USCARRIER.GRAPHML,3,109,51
USCARRIER.GRAPHML,3,109,7
USCARRIER.GRAPHML,3,109,15
USCARRIER.GRAPHML,3,109,6
USCARRIER.GRAPHML,3,109,76
USCARRIER.GRAPHML,3,109,24
USCARRIER.GRAPHML,3,109,50
USCARRIER.GRAPHML,3,109,30
USCARRIER.GRAPHML,3,109,32
USCARRIER.GRAPHML,3,109,34
USCARRIER.GRAPHML,3,109,16
USCARRIER.GRAPHML,3,109,69
USCARRIER.GRAPHML,3,109,103
USCARRIER.GRAPHML,3,109,86
USCARRIER.GRAPHML,3,109,52
USCARRIER.GRAPHML,3,109,77
USCARRIER.GRAPHML,3,109,53
USCARRIER.GRAPHML,3,109,133
USCARRIER.GRAPHML,3,109,39
USCARRIER.GRAPHML,3,109,119
USCARRIER.GRAPHML,3,109,2
USCARRIER.GRAPHML,3,109,46
USCARRIER.GRAPHML,3,109,19
USCARRIER.GRAPHML,3,109,91
USCARRIER.GRAPHML,3,109,4
USCARRIER.GRAPHML,3,30,26
USCARRIER.GRAPHML,3,30,61
USCARRIER.GRAPHML,3,30,57
USCARRIER.GRAPHML,3,30,106
USCARRIER.GRAPHML,3,30,36
USCARRIER.GRAPHML,3,30,51
USCARRIER.GRAPHML,3,30,7
USCARRIER.GRAPHML,3,30,15
USCARRIER.GRAPHML,3,30,6
USCARRIER.GRAPHML,3,30,76
USCARRIER.GRAPHML,3,30,24
USCARRIER.GRAPHML,3,30,50
USCARRIER.GRAPHML,3,30,32
USCARRIER.GRAPHML,3,30,34
USCARRIER.GRAPHML,3,30,109
USCARRIER.GRAPHML,3,30,16
USCARRIER.GRAPHML,3,30,69
USCARRIER.GRAPHML,3,30,103
USCARRIER.GRAPHML,3,30,86
USCARRIER.GRAPHML,3,30,52
USCARRIER.GRAPHML,3,30,77
USCARRIER.GRAPHML,3,30,53
USCARRIER.GRAPHML,3,30,133
USCARRIER.GRAPHML,3,30,39
USCARRIER.GRAPHML,3,30,119
USCARRIER.GRAPHML,3,30,2
USCARRIER.GRAPHML,3,30,46
USCARRIER.GRAPHML,3,30,19
USCARRIER.GRAPHML,3,30,91
USCARRIER.GRAPHML,3,30,4
USCARRIER.GRAPHML,3,6,26
USCARRIER.GRAPHML,3,6,61
USCARRIER.GRAPHML,3,6,57
USCARRIER.GRAPHML,3,6,106
USCARRIER.GRAPHML,3,6,36
USCARRIER.GRAPHML,3,6,51
USCARRIER.GRAPHML,3,6,7
USCARRIER.GRAPHML,3,6,15
USCARRIER.GRAPHML,3,6,76
USCARRIER.GRAPHML,3,6,24
USCARRIER.GRAPHML,3,6,50
USCARRIER.GRAPHML,3,6,30
USCARRIER.GRAPHML,3,6,32
USCARRIER.GRAPHML,3,6,34
USCARRIER.GRAPHML,3,6,109
USCARRIER.GRAPHML,3,6,16
USCARRIER.GRAPHML,3,6,69
USCARRIER.GRAPHML,3,6,103
USCARRIER.GRAPHML,3,6,86
USCARRIER.GRAPHML,3,6,52
USCARRIER.GRAPHML,3,6,77
USCARRIER.GRAPHML,3,6,53
USCARRIER.GRAPHML,3,6,133
USCARRIER.GRAPHML,3,6,39
USCARRIER.GRAPHML,3,6,119
USCARRIER.GRAPHML,3,6,2
USCARRIER.GRAPHML,3,6,46
USCARRIER.GRAPHML,3,6,19
USCARRIER.GRAPHML,3,6,91
USCARRIER.GRAPHML,3,6,4
USCARRIER.GRAPHML,3,26,61
USCARRIER.GRAPHML,3,26,57
USCARRIER.GRAPHML,3,26,106
USCARRIER.GRAPHML,3,26,36
USCARRIER.GRAPHML,3,26,51
USCARRIER.GRAPHML,3,26,7
USCARRIER.GRAPHML,3,26,15
USCARRIER.GRAPHML,3,26,6
USCARRIER.GRAPHML,3,26,76
USCARRIER.GRAPHML,3,26,24
USCARRIER.GRAPHML,3,26,50
USCARRIER.GRAPHML,3,26,30
USCARRIER.GRAPHML,3,26,32
USCARRIER.GRAPHML,3,26,34
USCARRIER.GRAPHML,3,26,109
USCARRIER.GRAPHML,3,26,16
USCARRIER.GRAPHML,3,26,69
USCARRIER.GRAPHML,3,26,103
USCARRIER.GRAPHML,3,26,86
USCARRIER.GRAPHML,3,26,52
USCARRIER.GRAPHML,3,26,77
USCARRIER.GRAPHML,3,26,53
USCARRIER.GRAPHML,3,26,133
USCARRIER.GRAPHML,3,26,39
USCARRIER.GRAPHML,3,26,119
USCARRIER.GRAPHML,3,26,2
USCARRIER.GRAPHML,3,26,46
USCARRIER.GRAPHML,3,26,19
USCARRIER.GRAPHML,3,26,91
USCARRIER.GRAPHML,3,26,4
USCARRIER.GRAPHML,3,53,26
USCARRIER.GRAPHML,3,53,61
USCARRIER.GRAPHML,3,53,57
USCARRIER.GRAPHML,3,53,106
USCARRIER.GRAPHML,3,53,36
USCARRIER.GRAPHML,3,53,51
USCARRIER.GRAPHML,3,53,7
USCARRIER.GRAPHML,3,53,15
USCARRIER.GRAPHML,3,53,6
